period,stock_symbol,ebitda,ebit,diluted_eps,basic_eps,net_income,tax_provision,pretax_income,operating_income,operating_expense,gross_profit,total_revenue,operating_revenue
2022-12-31 00:00:00,ROP,2124500000.00,1474400000.00,42.5500,42.9200,4544700000.00,296400000.00,1282000000.00,1524500000.00,2228300000.00,3752800000.00,5371800000.00,5371800000.00
2021-12-31 00:00:00,ROP,1881700000.00,1265800000.00,10.8200,10.9500,1152600000.00,226600000.00,1031900000.00,1335600000.00,2072000000.00,3407600000.00,4833800000.00,4833800000.00
2020-12-31 00:00:00,ROP,1571400000.00,1079800000.00,8.9800,9.0800,949700000.00,187500000.00,861300000.00,1082900000.00,1745400000.00,2828300000.00,4022400000.00,4022400000.00
2024-01-31 00:00:00,ROST,2965302000.00,2545870000.00,5.5600,5.5900,1874520000.00,597261000.00,2471781000.00,2307663000.00,3267677000.00,5575340000.00,20376941000.00,20376941000.00
2023-01-31 00:00:00,ROST,2462692000.00,2068037000.00,4.3800,4.4000,1512041000.00,475448000.00,1987489000.00,1990331000.00,2759268000.00,4749599000.00,18695829000.00,18695829000.00
2022-01-31 00:00:00,ROST,2694365000.00,2333701000.00,4.8700,4.9000,1722589000.00,535951000.00,2258540000.00,2332868000.00,2874469000.00,5207337000.00,18916244000.00,18916244000.00
2021-01-31 00:00:00,ROST,558606000.00,194361000.00,0.2400,0.2400,85382000.00,20915000.00,106297000.00,189710000.00,2503281000.00,2692991000.00,12531565000.00,12531565000.00
2023-12-31 00:00:00,SPGI,5148000000.00,4005000000.00,8.2300,8.2500,2626000000.00,778000000.00,3671000000.00,4054000000.00,4302000000.00,8356000000.00,12497000000.00,12497000000.00
2022-12-31 00:00:00,SPGI,6019000000.00,5006000000.00,10.2000,10.2500,3248000000.00,1180000000.00,4702000000.00,3019000000.00,4409000000.00,7428000000.00,11181000000.00,11181000000.00
2021-12-31 00:00:00,SPGI,4461000000.00,4283000000.00,12.5100,12.5600,3024000000.00,901000000.00,4164000000.00,4210000000.00,1907000000.00,6117000000.00,8297000000.00,8297000000.00
2020-12-31 00:00:00,SPGI,3575000000.00,3369000000.00,9.6600,9.7100,2339000000.00,694000000.00,3228000000.00,3601000000.00,1747000000.00,5348000000.00,7442000000.00,7442000000.00
2019-12-31 00:00:00,SPGI,,,,,,,,,,,,
2024-01-31 00:00:00,CRM,9958000000.00,5999000000.00,4.2000,4.2500,4136000000.00,814000000.00,4950000000.00,5999000000.00,20317000000.00,26316000000.00,34857000000.00,34857000000.00
2023-01-31 00:00:00,CRM,5644000000.00,1858000000.00,0.2100,0.2100,208000000.00,452000000.00,660000000.00,1858000000.00,21134000000.00,22992000000.00,31352000000.00,31352000000.00
2022-01-31 00:00:00,CRM,3846000000.00,548000000.00,1.4800,1.5100,1444000000.00,88000000.00,1532000000.00,548000000.00,18918000000.00,19466000000.00,26492000000.00,26492000000.00
2021-01-31 00:00:00,CRM,3301000000.00,455000000.00,4.3800,4.4800,4072000000.00,-1511000000.00,2561000000.00,455000000.00,15359000000.00,15814000000.00,21252000000.00,21252000000.00
2020-01-31 00:00:00,CRM,,,,,,,,,,,,
2023-12-31 00:00:00,SBAC,1701053000.00,984744000.00,4.6100,4.6400,501812000.00,51088000.00,548503000.00,1114717000.00,984245000.00,2098962000.00,2711584000.00,2711584000.00
2022-12-31 00:00:00,SBAC,1633312000.00,925736000.00,4.2200,4.2700,461429000.00,66044000.00,525843000.00,995375000.00,969429000.00,1964804000.00,2633454000.00,2633454000.00
2021-12-31 00:00:00,SBAC,1352729000.00,652568000.00,2.1400,2.1700,237624000.00,14940000.00,252564000.00,843160000.00,920190000.00,1763350000.00,2308834000.00,2308834000.00
2020-12-31 00:00:00,SBAC,1096965000.00,374995000.00,0.2100,0.2200,24104000.00,-41796000.00,-17749000.00,690373000.00,916237000.00,1606610000.00,2083138000.00,2083138000.00
2019-12-31 00:00:00,SBAC,,,,,,,,,,,,
2023-12-31 00:00:00,SLB,7544000000.00,5785000000.00,2.9100,2.9495,4203000000.00,1007000000.00,5282000000.00,5488000000.00,1075000000.00,6563000000.00,33135000000.00,33135000000.00
2022-12-31 00:00:00,SLB,6430000000.00,4761000000.00,2.3900,2.4301,3441000000.00,779000000.00,4271000000.00,4151000000.00,1010000000.00,5161000000.00,28091000000.00,28091000000.00
2021-12-31 00:00:00,SLB,4617000000.00,2913000000.00,1.3200,1.3436,1881000000.00,446000000.00,2374000000.00,2765000000.00,893000000.00,3658000000.00,22929000000.00,22929000000.00
2020-12-31 00:00:00,SLB,-8739000000.00,-10735000000.00,-7.5700,-7.5669,-10518000000.00,-812000000.00,-11298000000.00,1656000000.00,945000000.00,2601000000.00,23601000000.00,23601000000.00
2019-12-31 00:00:00,SLB,,,,,,,,,,,,
2024-06-30 00:00:00,STX,1041000000.00,777000000.00,,,335000000.00,110000000.00,445000000.00,422000000.00,1114000000.00,1536000000.00,6551000000.00,6551000000.00
2023-06-30 00:00:00,STX,330000000.00,-183000000.00,-2.5600,-2.5600,-529000000.00,33000000.00,-496000000.00,60000000.00,1291000000.00,1351000000.00,7384000000.00,7384000000.00
2022-06-30 00:00:00,STX,2379000000.00,1928000000.00,7.3600,7.5000,1649000000.00,30000000.00,1679000000.00,1958000000.00,1511000000.00,3469000000.00,11661000000.00,11661000000.00
2021-06-30 00:00:00,STX,1965000000.00,1568000000.00,5.3600,5.4300,1314000000.00,34000000.00,1348000000.00,1500000000.00,1417000000.00,2917000000.00,10681000000.00,10681000000.00
2020-06-30 00:00:00,STX,,,3.7900,3.8300,,,,,,,,
2023-12-31 00:00:00,SRE,6163000000.00,3936000000.00,4.7900,4.8100,3075000000.00,490000000.00,2627000000.00,3715000000.00,2904000000.00,6619000000.00,16720000000.00,16720000000.00
2022-12-31 00:00:00,SRE,4416000000.00,2397000000.00,3.3100,3.3250,2139000000.00,556000000.00,1343000000.00,2557000000.00,2654000000.00,5211000000.00,14439000000.00,14439000000.00
2021-12-31 00:00:00,SRE,3272000000.00,1417000000.00,2.0050,2.0150,1318000000.00,99000000.00,219000000.00,2847000000.00,2451000000.00,5298000000.00,12857000000.00,12857000000.00
2020-12-31 00:00:00,SRE,4236000000.00,2570000000.00,6.4400,6.4650,3933000000.00,249000000.00,1489000000.00,2832000000.00,2209000000.00,5041000000.00,11370000000.00,11370000000.00
2019-12-31 00:00:00,SRE,,,,,,,,,,,,
2023-12-31 00:00:00,NOW,1594000000.00,1032000000.00,8.4200,8.4800,1731000000.00,-723000000.00,1008000000.00,762000000.00,6288000000.00,7050000000.00,8971000000.00,8971000000.00
2022-12-31 00:00:00,NOW,859000000.00,426000000.00,1.6000,1.6100,325000000.00,74000000.00,399000000.00,355000000.00,5317000000.00,5672000000.00,7245000000.00,7245000000.00
2021-12-31 00:00:00,NOW,729000000.00,257000000.00,1.1300,1.1600,230000000.00,19000000.00,249000000.00,257000000.00,4286000000.00,4543000000.00,5896000000.00,5896000000.00
2020-12-31 00:00:00,NOW,519000000.00,183000000.00,0.5900,0.6100,119000000.00,31000000.00,150000000.00,199000000.00,3333000000.00,3532000000.00,4519000000.00,4519000000.00
2019-12-31 00:00:00,NOW,,,,,,,,,,,,
2023-12-31 00:00:00,SHW,4149900000.00,3527400000.00,9.2500,9.3500,2388800000.00,721100000.00,3109900000.00,3627500000.00,7130600000.00,10758100000.00,23051900000.00,23051900000.00
2022-12-31 00:00:00,SHW,3545000000.00,2963900000.00,7.7200,7.8300,2020100000.00,553000000.00,2573100000.00,2996600000.00,6328500000.00,9325100000.00,22148900000.00,22148900000.00
2021-12-31 00:00:00,SHW,3155900000.00,2583300000.00,6.9800,7.1000,1864400000.00,384200000.00,2248600000.00,2660300000.00,5882400000.00,8542700000.00,19944600000.00,19944600000.00
2020-12-31 00:00:00,SHW,3441000000.00,2859600000.00,7.3600,7.4833,2030400000.00,488800000.00,2519200000.00,2849300000.00,5833300000.00,8682600000.00,18361700000.00,18361700000.00
2019-12-31 00:00:00,SHW,,,,,,,,,,,,
2023-12-31 00:00:00,SPG,4887124000.00,3553540000.00,6.9800,6.9800,2283126000.00,81874000.00,2698892000.00,2807022000.00,1823428000.00,4630450000.00,5658836000.00,5290330000.00
2022-12-31 00:00:00,SPG,4589263000.00,3297150000.00,6.5200,6.5200,2139535000.00,83512000.00,2535897000.00,2583553000.00,1706940000.00,4290493000.00,5291447000.00,5022079000.00
2021-12-31 00:00:00,SPG,4847513000.00,3521618000.00,6.8400,6.8400,2249631000.00,157199000.00,2725906000.00,2413190000.00,1732535000.00,4145725000.00,5116789000.00,4843202000.00
2020-12-31 00:00:00,SPG,3412078000.00,2057087000.00,3.5900,3.5900,1112564000.00,-4637000.00,1272687000.00,1971809000.00,1748540000.00,3720349000.00,4607503000.00,4399249000.00
2019-12-31 00:00:00,SPG,,,,,,,,,,,,
2023-09-30 00:00:00,SWKS,1756900000.00,1143200000.00,6.1300,6.1700,982800000.00,96000000.00,1078800000.00,1153300000.00,954000000.00,2107300000.00,4772400000.00,4772400000.00
2022-09-30 00:00:00,SWKS,2214600000.00,1524500000.00,7.8100,7.8500,1275200000.00,201400000.00,1476600000.00,1557700000.00,1046600000.00,2604300000.00,5485500000.00,5485500000.00
2021-09-30 00:00:00,SWKS,2048800000.00,1612100000.00,8.9700,9.0700,1498300000.00,100400000.00,1598700000.00,1621600000.00,890800000.00,2512400000.00,5109100000.00,5109100000.00
2020-09-30 00:00:00,SWKS,1256000000.00,891700000.00,4.8000,4.8400,814800000.00,76900000.00,891700000.00,905600000.00,707300000.00,1612900000.00,3355700000.00,3355700000.00
2024-04-30 00:00:00,SJM,1691500000.00,1260700000.00,7.1300,7.1400,744000000.00,252400000.00,996400000.00,1448900000.00,1666500000.00,3115400000.00,8178700000.00,8178700000.00
2023-04-30 00:00:00,SJM,573800000.00,142800000.00,-0.8600,-0.8600,-91300000.00,82100000.00,-9200000.00,1180700000.00,1621100000.00,2801800000.00,8529200000.00,8529200000.00
2022-04-30 00:00:00,SJM,1463800000.00,1004700000.00,5.8300,5.8400,631700000.00,212100000.00,843800000.00,1172600000.00,1528100000.00,2700700000.00,7998900000.00,7998900000.00
2021-04-30 00:00:00,SJM,1801500000.00,1349000000.00,7.7900,7.7900,876300000.00,295600000.00,1171900000.00,1386000000.00,1752700000.00,3138700000.00,8002700000.00,8002700000.00
2023-12-31 00:00:00,SW,2064886972.86,1362958050.07,3.2189,3.2443,837893107.83,327198364.01,1166196871.72,1550876029.40,2635273310.12,4186149339.52,12460067429.39,12460067429.39
2022-12-31 00:00:00,SW,2231659320.74,1556048858.43,3.8799,3.9175,1012343295.91,373194350.61,1386610044.08,1782324743.43,2574826539.69,4357151283.12,13742774721.44,13742774721.44
2021-12-31 00:00:00,SW,1804759855.98,1178641788.00,2.9562,2.9879,768777880.94,264939652.63,1033717533.57,1214872851.61,2285953669.53,3500826521.14,11443354996.49,11443354996.49
2020-12-31 00:00:00,SW,1777280330.61,1092197185.87,2.7760,2.8031,670323723.31,247220308.96,920003935.85,1134015546.59,2400865886.06,3534881432.65,10491488733.64,10491488733.64
2019-12-31 00:00:00,SW,,,,,,,,,,,,
2023-12-31 00:00:00,SNA,1477200000.00,1377900000.00,18.7600,19.1100,1011100000.00,293400000.00,1328000000.00,1310400000.00,1309200000.00,2619600000.00,5108300000.00,5081300000.00
2022-12-31 00:00:00,SNA,1349900000.00,1249700000.00,16.8200,17.1400,911700000.00,268700000.00,1202600000.00,1207200000.00,1239900000.00,2447100000.00,4842500000.00,4818300000.00
2021-12-31 00:00:00,SNA,1244800000.00,1140000000.00,14.9200,15.2200,820500000.00,247000000.00,1086900000.00,1123500000.00,1259300000.00,2382800000.00,4601700000.00,4601700000.00
2020-12-31 00:00:00,SNA,985900000.00,889200000.00,11.4400,11.5500,627000000.00,189100000.00,835200000.00,880500000.00,1116600000.00,1997100000.00,3942200000.00,3919000000.00
2023-12-31 00:00:00,SOLV,2041000000.00,1480000000.00,4.0100,4.0100,692000000.00,218000000.00,910000000.00,1480000000.00,3080000000.00,4560000000.00,8241000000.00,8241000000.00
2022-12-31 00:00:00,SOLV,2271000000.00,1693000000.00,7.7870,7.7870,1343000000.00,349000000.00,1692000000.00,1693000000.00,3002000000.00,4695000000.00,8130000000.00,8130000000.00
2021-12-31 00:00:00,SOLV,2476000000.00,1879000000.00,8.4654,8.4654,1460000000.00,422000000.00,1882000000.00,1879000000.00,3044000000.00,4923000000.00,8171000000.00,8171000000.00
2020-12-31 00:00:00,SOLV,2029000000.00,1430000000.00,6.5984,6.5984,1138000000.00,302000000.00,1440000000.00,1430000000.00,2885000000.00,4315000000.00,7281000000.00,7281000000.00
2023-12-31 00:00:00,SO,11777000000.00,6791000000.00,3.6200,3.6400,3976000000.00,496000000.00,4345000000.00,5826000000.00,5882000000.00,11708000000.00,25253000000.00,24304000000.00
2022-12-31 00:00:00,SO,10309000000.00,6245000000.00,3.2600,3.2800,3535000000.00,795000000.00,4223000000.00,5621000000.00,5257000000.00,10878000000.00,29279000000.00,28547000000.00
2021-12-31 00:00:00,SO,8386000000.00,4413000000.00,2.2600,2.2600,2408000000.00,267000000.00,2576000000.00,3700000000.00,6547000000.00,10247000000.00,23113000000.00,22405000000.00
2020-12-31 00:00:00,SO,9222000000.00,5317000000.00,2.9500,2.9500,3134000000.00,393000000.00,3496000000.00,4820000000.00,5077000000.00,9897000000.00,20375000000.00,19694000000.00
2019-12-31 00:00:00,SO,,,,,,,,,,,,
2023-12-31 00:00:00,LUV,2391000000.00,869000000.00,0.7600,0.7800,465000000.00,168000000.00,633000000.00,224000000.00,3999000000.00,4223000000.00,26091000000.00,23812000000.00
2022-12-31 00:00:00,LUV,2380000000.00,1029000000.00,0.8700,0.9100,539000000.00,189000000.00,728000000.00,1017000000.00,3735000000.00,4752000000.00,23814000000.00,21585000000.00
2021-12-31 00:00:00,LUV,3028000000.00,1756000000.00,1.6100,1.6500,977000000.00,348000000.00,1325000000.00,1721000000.00,2394000000.00,4115000000.00,15790000000.00,14253000000.00
2020-12-31 00:00:00,LUV,-2687000000.00,-3942000000.00,-5.4400,-5.4400,-3074000000.00,-1182000000.00,-4256000000.00,-3816000000.00,1926000000.00,-1890000000.00,9048000000.00,7826000000.00
2023-12-31 00:00:00,SWK,808800000.00,183700000.00,-2.0700,-2.0700,-310500000.00,-94000000.00,-375700000.00,641900000.00,3290700000.00,3932600000.00,15781100000.00,15781100000.00
2022-12-31 00:00:00,SWK,948600000.00,376400000.00,6.7600,7.1300,1062500000.00,-132400000.00,37900000.00,914100000.00,3370000000.00,4284100000.00,16947400000.00,16947400000.00
2021-12-31 00:00:00,SWK,2349400000.00,1772300000.00,10.1600,10.5500,1689200000.00,55100000.00,1586900000.00,1899100000.00,3193100000.00,5092200000.00,15281300000.00,15281300000.00
2020-12-31 00:00:00,SWK,2020500000.00,1442400000.00,7.7700,7.8500,1233800000.00,43000000.00,1219800000.00,1776900000.00,2628500000.00,4405400000.00,13057700000.00,13057700000.00
2019-12-31 00:00:00,SWK,,,,,,,,,,,,
2023-09-30 00:00:00,SBUX,7402300000.00,5952000000.00,3.5800,3.6000,4124500000.00,1277200000.00,5401900000.00,5502900000.00,4343300000.00,9846200000.00,35975600000.00,33975000000.00
2022-09-30 00:00:00,SBUX,6244200000.00,4714800000.00,2.8300,2.8600,3281600000.00,948500000.00,4231900000.00,4429700000.00,3941400000.00,8371100000.00,32250300000.00,30231600000.00
2021-09-30 00:00:00,SBUX,7350800000.00,5826700000.00,3.5400,3.5614,4199300000.00,1156600000.00,5356900000.00,4657200000.00,3733800000.00,8391000000.00,29060600000.00,27290600000.00
2020-09-30 00:00:00,SBUX,3104600000.00,1601400000.00,0.7900,0.7912,928300000.00,239700000.00,1164400000.00,1517900000.00,3541200000.00,5059100000.00,23518000000.00,21491700000.00
2023-12-31 00:00:00,STLD,3733231000.00,3295427000.00,14.6400,14.7200,2450882000.00,751611000.00,3218943000.00,3423214000.00,622669000.00,4045883000.00,18795316000.00,18795316000.00
2022-12-31 00:00:00,STLD,5496809000.00,5112607000.00,20.9200,21.0600,3862674000.00,1141577000.00,5021069000.00,5544373000.00,573458000.00,6117831000.00,22260774000.00,22260774000.00
2021-12-31 00:00:00,STLD,4613932000.00,4266279000.00,15.5600,15.6700,3214066000.00,962256000.00,4209070000.00,4689216000.00,673208000.00,5362424000.00,18408850000.00,18408850000.00
2020-12-31 00:00:00,STLD,1126144000.00,800355000.00,2.5900,2.6100,550822000.00,134650000.00,705478000.00,928279000.00,506449000.00,1434728000.00,9601482000.00,9601482000.00
2019-12-31 00:00:00,STLD,,,,,,,,,,,,
2024-03-31 00:00:00,STE,1412405000.00,847161000.00,3.8100,3.8300,378239000.00,149530000.00,702810000.00,862163000.00,1355997000.00,2218160000.00,5138701000.00,5138701000.00
2023-03-31 00:00:00,STE,1343998000.00,791101000.00,1.0700,1.0700,107030000.00,124069000.00,680266000.00,791586000.00,1189140000.00,1980726000.00,4536266000.00,4536266000.00
2022-03-31 00:00:00,STE,1009397000.00,456293000.00,2.4800,2.5000,243888000.00,82344000.00,366803000.00,477863000.00,1405144000.00,1883007000.00,4223403000.00,4223403000.00
2021-03-31 00:00:00,STE,773950000.00,554713000.00,4.6300,4.6600,397400000.00,120663000.00,517533000.00,545454000.00,797646000.00,1343100000.00,3107519000.00,3107519000.00
2020-03-31 00:00:00,STE,,,,,,,,,,,,
2023-12-31 00:00:00,SYK,4934000000.00,3906000000.00,8.2500,8.3400,3165000000.00,508000000.00,3673000000.00,3906000000.00,9152000000.00,13058000000.00,20498000000.00,20498000000.00
2022-12-31 00:00:00,SYK,4040000000.00,3042000000.00,6.1700,6.2300,2358000000.00,325000000.00,2683000000.00,3042000000.00,8536000000.00,11578000000.00,18449000000.00,18449000000.00
2021-12-31 00:00:00,SYK,3677000000.00,2687000000.00,5.2100,5.2900,1994000000.00,287000000.00,2281000000.00,2687000000.00,8281000000.00,10968000000.00,17108000000.00,17108000000.00
2020-12-31 00:00:00,SYK,3052000000.00,2240000000.00,4.2000,4.2600,1599000000.00,355000000.00,1954000000.00,2240000000.00,6817000000.00,9057000000.00,14351000000.00,14351000000.00
2024-06-30 00:00:00,SMCI,,,20.0900,21.7300,,,,,,,,
2023-06-30 00:00:00,SMCI,799692000.00,764788000.00,1.1430,1.2090,639998000.00,110666000.00,754297000.00,761142000.00,521870000.00,1283012000.00,7123482000.00,7123482000.00
2022-06-30 00:00:00,SMCI,375717000.00,343246000.00,0.5320,0.5540,285163000.00,52876000.00,336833000.00,335167000.00,464834000.00,800001000.00,5196099000.00,5196099000.00
2021-06-30 00:00:00,SMCI,149298000.00,121113000.00,0.2090,0.2190,111865000.00,6936000.00,118628000.00,123947000.00,410591000.00,534538000.00,3557422000.00,3557422000.00
2020-06-30 00:00:00,SMCI,115536000.00,87064000.00,,,84308000.00,2922000.00,84828000.00,85654000.00,440556000.00,526210000.00,3339281000.00,3339281000.00
2023-10-31 00:00:00,SNPS,1550080000.00,1302960000.00,7.9200,8.0800,1229888000.00,83657000.00,1301782000.00,1346261000.00,3274165000.00,4620426000.00,5842619000.00,5842619000.00
2022-10-31 00:00:00,SNPS,1345617000.00,1117212000.00,6.2900,6.4400,984594000.00,137078000.00,1115514000.00,1174095000.00,2843750000.00,4017845000.00,5081542000.00,5081542000.00
2021-10-31 00:00:00,SNPS,1012555000.00,808879000.00,4.8100,4.9600,757516000.00,49155000.00,805514000.00,768195000.00,2574221000.00,3342416000.00,4204193000.00,4204193000.00
2020-10-31 00:00:00,SNPS,853285000.00,643299000.00,4.2700,4.4000,664347000.00,-25288000.00,638159000.00,656200000.00,2234391000.00,2890591000.00,3685281000.00,3685281000.00
2024-06-30 00:00:00,SYY,4169000000.00,3172000000.00,3.8900,3.9000,1955000000.00,610000000.00,2565000000.00,3202000000.00,11406000000.00,14608000000.00,78844000000.00,76344000000.00
2023-06-30 00:00:00,SYY,3701000000.00,2812000000.00,3.4700,3.4900,1770000000.00,515000000.00,2285000000.00,3039000000.00,10916000000.00,13955000000.00,76325000000.00,73929000000.00
2022-06-30 00:00:00,SYY,3252000000.00,2371000000.00,2.6400,2.6600,1359000000.00,388000000.00,1747000000.00,2346000000.00,9974000000.00,12320000000.00,68636000000.00,66517000000.00
2021-06-30 00:00:00,SYY,2316687000.00,1464865000.00,1.0200,1.0300,524209000.00,60519000.00,584728000.00,1447188000.00,7909561000.00,9356749000.00,51297843000.00,48834915000.00
2023-12-31 00:00:00,TMUS,27152000000.00,14334000000.00,6.9300,7.0200,8317000000.00,2682000000.00,10999000000.00,14241000000.00,34129000000.00,48370000000.00,78558000000.00,77379000000.00
2022-12-31 00:00:00,TMUS,20161000000.00,6510000000.00,2.0600,2.0700,2590000000.00,556000000.00,3146000000.00,8107000000.00,35258000000.00,43365000000.00,79571000000.00,78453000000.00
2021-12-31 00:00:00,TMUS,23076000000.00,6693000000.00,2.4100,2.4200,3024000000.00,327000000.00,3351000000.00,6892000000.00,36621000000.00,43513000000.00,80118000000.00,79096000000.00
2020-12-31 00:00:00,TMUS,20382000000.00,6231000000.00,2.6500,2.6800,3064000000.00,786000000.00,3530000000.00,7054000000.00,33077000000.00,40131000000.00,68397000000.00,67707000000.00
